Actual_r1,Predicted_r1,Actual_r2,Predicted_r2
-0.050122295,-0.09256372,-0.0030507515,-0.11238045
-1.0457575,-1.1233867,-0.4685211,0.35897726
-0.52287877,-0.25437653,-0.04575749,-0.028227784
-0.48148605,-0.9284495,-0.022276394,0.14625554
-1.2218487,-1.5383207,-0.27572414,-0.37561893
-0.65757734,0.3063507,-2.0,-1.3247656
-0.32790214,-0.34853953,0.12057393,0.053927973
0.3783979,0.27764136,-0.30980393,-0.49528643
-0.22184876,0.106610864,-0.11918641,-0.4575389
-0.10347378,0.06735043,0.3138672,-0.26906207
0.18610838,-0.22106713,-0.29242983,-0.42941916
0.39915434,-0.061615948,-0.38933983,-0.49954727
-0.2596373,-0.36234334,-1.39794,-1.5556246
-0.06550155,-0.2756456,-0.14874165,-0.12697001
0.09342168,-0.19674018,-0.055517327,-0.3005129
-0.7189666,-0.87901706,-0.74958,-0.25481045
0.4329693,0.21969259,-0.7986029,-0.67246205
-0.13667715,-0.017534103,-0.3990271,-0.20298204
0.5185139,0.46495324,-0.69897,-1.6477038
-0.7447275,-0.8404369,-0.31875876,-0.2543667
0.11394335,-0.19839728,-0.07058107,-0.040542033
0.6946052,0.56769496,-2.0,-1.6740214
-1.3372421,-1.4261189,-0.08512818,-0.29302287
-0.057991948,-0.013651311,-0.3757179,-0.3840978
0.07918125,-0.14413415,-0.050609995,-0.054808594
-0.48545223,-0.3850733,0.4784222,0.258225
0.0685569,-0.01892003,0.050379757,-0.21863334
0.075546965,-0.17796576,-0.1426675,-0.09542343
-0.23882419,-0.27480286,-0.61978877,-0.2541264
0.0,-0.41230944,0.0,-0.32910874
-0.4271284,-0.5445057,0.30319604,0.2139216
-0.19382003,0.05729824,-0.25181198,-0.41782433
0.19893187,-0.07270719,-0.111259036,-0.17850646
-0.6777807,-0.70149666,-0.45593196,-0.88069874
-0.48148605,-0.4319146,-0.4685211,-0.5506588
0.22271647,0.207227,-0.36653155,-0.70970976
-0.6595559,-0.58619463,0.37657696,0.32051083
-0.36451626,0.11516732,0.14612803,-0.33514586
-0.3265183,-0.30384043,-0.3511523,-0.3877558
-1.39794,-0.87099403,-0.15490197,0.48826873
-0.27901426,-0.3991068,0.10037055,0.15634884
-0.27644172,-0.32884747,-0.4212176,-0.3981927
-0.7144427,-0.49116072,0.053078443,0.09076092
0.6172101,0.36917862,-0.71669877,-0.8899363
0.27415785,0.07144515,-0.7447275,-0.99517274
0.014520539,0.28889003,0.14612803,-0.62098527
-2.0,-1.4276534,-0.32790214,-0.043950155
0.60314435,0.6092524,-1.6382722,-1.4047405
-0.97469413,-1.0530281,-1.2441251,-0.76326275
-0.08618615,-0.072179005,-0.27572414,-0.15192063
-1.0457575,-0.83179015,0.5078559,0.3225981
-0.30980393,0.016528022,-1.2218487,-1.3238182
-0.15739076,-0.34503925,0.016197354,0.11006999
-0.17392519,-0.7292847,-1.9586073,-1.8792664
-1.30103,-1.494154,0.10720997,0.032216884
0.23044892,-1.0198879,-0.08092191,-1.3351053
-2.0,-0.6006512,0.40312052,0.19477844
-0.537602,-0.82993704,0.4116197,0.32814583
-0.4710833,-0.37068933,-0.29073003,-0.48041183
-0.24412514,-0.30264196,-2.0,-1.4470097
0.12385164,-0.2487446,-0.107905395,0.004720077
-0.30103,-0.31307197,-0.35654733,-0.5744358
-0.82102305,-0.8351163,-1.8239087,-1.2756923
-0.23657201,-0.2858508,-0.35654733,-0.25837672
-0.07675598,-0.025781259,-0.15242735,-0.18123241
-0.82390875,-1.2628716,0.2787536,0.39646122
-1.0457575,-1.0740091,0.43136376,0.37373093
-0.20065945,-0.12531836,-0.04095861,-0.08469703
-1.0,-1.0347718,-0.79588,-0.7567375
-0.35654733,-0.07900672,0.42488164,-0.22525977
0.14612803,-0.065474644,0.14612803,-0.13729012
-1.154902,-1.0056884,0.79726756,0.3039525
-0.4685211,0.15407719,0.65030754,-0.36444607
-1.30103,-1.5880328,-0.43179828,-0.25159627
-0.9788107,-0.96863073,0.4065402,0.29577488
0.026369812,-0.05116231,0.004321374,-0.08230957
-0.1210954,-0.13514955,-0.037788562,-0.08765459
0.161368,0.0122770555,-1.769551,-1.8453565
-0.5316527,-0.38807726,-1.853872,-1.7232548
-1.69897,-0.7717813,-1.0,-0.76624835
-0.22184876,-0.4408605,0.22271647,0.12365793
-0.36653155,-0.19561365,-0.026872147,-0.029161967
0.033021446,-0.21020216,-0.01976931,-0.18380786
