Actual_r1,Predicted_r1,Actual_r2,Predicted_r2
0.08990511,-0.060896285,-2.0,-1.3313878
0.18041264,-0.20485131,-0.36653155,-0.18900114
-0.85387194,-0.6276774,-0.25181198,-0.60184526
0.20411998,-0.46555415,-0.30103,-0.1658682
-1.09691,-1.3635908,1.0,0.34651282
-0.31875876,0.039632075,0.3424227,-0.025783908
-0.011441044,-0.083896734,-0.6946486,-0.7299109
-0.07058107,-0.0656054,0.006037955,-0.2570538
-0.29242983,-0.21059129,-0.7695511,-0.68792605
-0.17069623,-0.36697054,0.09096307,0.077759884
-0.09151498,-0.10516923,0.029383779,-0.2634153
-0.28399664,-0.75710475,-0.06550155,0.23459011
-0.6478175,-0.9404792,0.44169512,-0.01738736
-0.61978877,-0.81517535,0.26245108,-0.05171255
-0.82390875,-0.70809084,-1.69897,-0.7417128
-0.16557929,-0.09907307,-0.40782323,-1.0900415
-1.2218487,-1.3179444,0.37657696,0.21869099
-0.69897,-0.7984753,-0.27572414,0.07584586
-0.4723701,-0.6986088,-0.25258818,0.04285574
-1.6777807,-1.095775,0.9375179,0.21382555
-0.07058107,-0.20884277,-0.124938734,-0.25640738
0.6812412,0.41632915,-0.92081875,-0.94236755
-0.8110715,-0.9455831,-0.7695511,-0.78943586
-0.5331324,-0.71558213,-0.30980393,-0.23588121
-0.536107,-0.69692,-0.008773924,0.14204448
0.008600172,-0.069789775,-0.0043648053,-0.15928966
-1.09691,-1.3475152,-0.1611509,-0.31232023
-1.0,-1.3373116,0.17897695,-0.038384505
-0.51760286,-0.39859837,-0.42984638,-0.47649783
-0.23657201,-0.3726412,-1.0457575,-0.8170737
-0.61978877,-0.81299454,0.14612803,0.19669712
0.10037055,-0.1323595,0.1271048,-0.14267892
-0.08618615,-0.008830908,0.035829823,-0.249214
0.40312052,0.014075094,-2.0,-1.1316406
-1.39794,-0.47802848,-0.9706162,-0.6278312
-1.39794,-0.5535515,0.48000693,-0.10746184
-0.4685211,-0.043251194,-1.69897,-0.5874701
-0.20065945,-0.63699156,-0.050609995,-0.012313336
-1.2218487,-0.621869,0.0,0.008987449
-1.5228788,-1.7739506,-0.49485,-0.13983425
-0.32790214,-0.5796903,0.2764618,0.074729584
-1.60206,-1.0292015,-1.6197888,-1.473811
0.40823996,-0.17763945,-1.69897,-0.7371229
-0.30980393,-0.495946,0.17609125,-0.20230734
-0.9586073,-0.40658173,-1.5228788,-1.3060762
-1.154902,-0.29376996,-0.60206,-1.3580025
-0.14026143,-0.37050316,-0.40616032,-0.45375758
-0.85387194,-0.36043522,-0.04575749,-0.5253284
-0.58004427,-1.005682,0.24179544,-0.046704054
0.10037055,0.052089587,-0.5086383,-0.41698247
-0.20065945,-0.087723404,0.36921585,-0.25012726
-0.0056828475,-0.29912674,-0.65757734,-0.7008117
-0.1674911,-0.03417956,-0.20760831,-0.17395312
-1.69897,-0.8351429,0.28330123,-0.11655826
-0.055517327,-0.22761141,-0.65757734,-0.7276951
-0.61978877,-0.30854338,-0.15490197,0.014304787
-1.30103,-1.2564744,0.69897,0.5566903
0.15228835,-0.74369645,-0.33724216,0.20471397
-1.0,-0.9287865,0.2787536,0.24090388
0.2600714,-0.43816254,-0.65757734,-0.34454793
0.0,0.057938967,0.07918125,-0.40394267
0.7652959,0.48284495,-1.537602,-0.96994513
0.012837225,-0.34970966,-0.1674911,-0.0073539764
-0.82390875,-0.95650655,0.510545,0.07996615
-0.61978877,-0.39234883,-1.0,-0.07148337
-0.24412514,-0.2541259,-0.9586073,-0.80678165
-0.5086383,-0.62162375,-0.4089354,-0.57619643
-0.7447275,-0.928536,0.12057393,0.10934564
-1.7212464,-1.0612528,0.701568,-0.0702892
-0.48148605,-0.5185321,0.38111508,0.17419189
0.11394335,-0.5791014,-0.7212464,-0.1946617
-0.7212464,0.26763186,-0.79588,-1.0498027
-1.1487416,-0.36208686,0.15228835,-0.121127635
0.08278537,-0.12222431,-0.18708664,-0.43000898
0.013047996,-0.15049013,-0.2672043,-0.39505157
0.3138672,-0.2647888,-0.10347378,-0.036015224
-1.69897,-1.7946836,0.8808136,-0.47744912
-0.7695511,-0.7094033,0.17318627,0.15423125
0.04921802,-0.6114488,0.07188201,-0.06978485
-1.39794,-0.32569867,-0.7670039,-1.2950395
0.43376982,-0.116550215,-0.5883803,-0.8194909
0.041392684,-0.1338937,-0.8569852,-0.32324055
-0.31875876,-0.2677468,0.31806335,-0.09613752
-0.013228266,-0.04534025,-0.08092191,-0.23183802
-0.85387194,-1.3138893,0.12385164,-0.1492885
-0.49485,-0.34778175,0.09342168,-0.2070328
-1.0,-1.0911961,0.7656686,0.5634216
-0.5406075,-0.45719224,0.029383779,-0.14212391
0.49554434,0.04950779,-0.41228902,-0.4384752
0.15866399,-0.18118078,-0.50723964,-0.60231173
0.1818436,0.21190451,-0.69897,-1.0288837
-0.38721615,-0.64389867,0.21748394,0.10467326
0.16731733,-0.03709612,-0.537602,-0.35341555
0.045322977,0.0038904706,-0.55284196,-0.40562683
-1.5228788,-1.4286844,-0.45593196,-0.43920568
