Actual_r1,Predicted_r1,Actual_r2,Predicted_r2
-0.9586073,-1.0753057,-1.5228788,-1.3100301
-1.154902,-0.56153464,-0.60206,-1.1437602
-0.14026143,-0.20695108,-0.40616032,-0.1517942
-0.85387194,-1.2785912,-0.04575749,-0.035953492
-0.58004427,-0.50635433,0.24179544,0.16201934
0.10037055,0.100397184,-0.5086383,-0.5302077
-0.20065945,0.32361874,0.36921585,-0.42644027
-0.0056828475,-0.028004073,-0.65757734,-0.65491796
-0.1674911,-0.025109962,-0.20760831,-0.3518182
-1.69897,-1.7464125,0.28330123,0.31316483
-0.055517327,-0.34071198,-0.65757734,-0.48956236
-0.61978877,-0.7496178,-0.15490197,-0.012506351
-1.30103,-1.3942868,0.69897,0.53154075
0.15228835,0.16983804,-0.33724216,-0.2624535
-1.0,-0.96082824,0.2787536,0.13627285
0.2600714,0.28639054,-0.65757734,-0.70129377
0.0,0.06953306,0.07918125,-0.10717054
0.7652959,0.7924663,-1.537602,-1.5881336
0.012837225,-0.2730756,-0.1674911,0.16241592
-0.82390875,-0.85716754,0.510545,0.30374223
-0.61978877,-0.76088005,-1.0,-1.0387244
-0.24412514,-0.17238897,-0.9586073,-0.71550024
-0.5086383,-0.6127814,-0.4089354,-0.5237261
-0.7447275,-0.7074559,0.12057393,0.24631703
-1.7212464,-1.19434,0.701568,0.52694654
-0.48148605,-0.4885482,0.38111508,0.24296188
0.11394335,-0.048853233,-0.7212464,-0.62626725
-0.7212464,-0.5693054,-0.79588,-0.9288119
-1.1487416,-0.14310896,0.15228835,-0.6065598
0.08278537,-0.10819339,-0.18708664,-0.033775322
0.013047996,0.14387769,-0.2672043,-0.38364205
0.3138672,-0.124711566,-0.10347378,-0.06969905
-1.69897,-0.40308478,0.8808136,-0.106901616
-0.7695511,-1.0006135,0.17318627,0.111445285
0.04921802,-0.47963765,0.07188201,0.16381508
-1.39794,-0.22843802,-0.7670039,-1.7508142
0.43376982,0.5153645,-0.5883803,-0.8105298
0.041392684,-0.08826598,-0.8569852,-0.644684
-0.31875876,-0.21390292,0.31806335,0.07574277
-0.013228266,0.0067532286,-0.08092191,-0.004850276
-0.85387194,-1.3772393,0.12385164,0.22309786
-0.49485,-0.39644805,0.09342168,0.19806373
-1.0,-1.0698403,0.7656686,0.8931377
-0.5406075,-0.45125595,0.029383779,0.22566366
0.49554434,0.40712997,-0.41228902,-0.4580422
